table_name,field_name,language,translation,record_id
stops,stop_desc,el,ΣταθμΚαραβ,1297
stops,stop_name,el,Πυροσβεστικός Σταθμός 1,1303
stops,stop_desc,el,ΠυροσΣταθμ,1303
stops,stop_name,el,Πυροσβεστικός Σταθμός 2,1352
stops,stop_desc,el,ΠυροσΣταθμ,1352
stops,stop_name,el,Επαρχ. Δικαστήριο Πάφου 2,1910
stops,stop_desc,el,ΕπαΔικΠαφ,1910
stops,stop_name,el,Επαρχ. Δικαστήριο Πάφου 1,1975
stops,stop_desc,el,ΕπαΔικΠαφ,1975
stops,stop_name,el,Στρατηγού Αλεξ. Παπάγου - Ευζώνων,2004
stops,stop_desc,el,ΣτΑλΠα-Ευ,2004
stops,stop_name,el,Ολυμπιακό Κολυμβητήριο 1,2751
stops,stop_desc,el,ΟλυμπΚολυμ,2751
stops,stop_name,el,Λεωφ. Λουκή Ακρίτα - Υπουργείο Γεωργίας 1,2753
stops,stop_desc,el,ΛΑκ-ΥπΓε,2753
stops,stop_name,el,Λεωφ. Λουκή Ακρίτα - Υπουργείο Γεωργίας 2,2754
stops,stop_desc,el,ΛΑκ-ΥπΓε,2754
stops,stop_name,el,Χίλωνος - Μιχαήλ Παρίδη,2788
stops,stop_desc,el,Χι-ΜιΠα,2788
stops,stop_name,el,Λεωφ. Δημοσθένη Σεβέρη - Υπουργείο Εσωτερικών,2839
stops,stop_desc,el,ΔηΣε-ΥπΕσ,2839
stops,stop_name,el,Υπουργείο Εξωτερικών,2844
stops,stop_desc,el,ΥπουρΕξωτε,2844
stops,stop_name,el,Λεωφ. Δημοσθένη Σεβέρη - Απελλή,2845
stops,stop_desc,el,ΛεΔηΣε-Απ,2845
stops,stop_name,el,Πανεπιστήμιο Κύπρου - Ωκεανογραφικό Κέντρο,3110
stops,stop_desc,el,ΠαΚυ-ΩκΚε,3110
stops,stop_name,el,Πανεπιστήμιο Κύπρου - Σύγκλητος,3111
stops,stop_desc,el,ΠαΚυ-Συ,3111
stops,stop_name,el,Πανεπιστήμιο Κύπρου -Βόρεια Είσοδος,3156
stops,stop_desc,el,ΠαΚυ-ΒΕι,3156
stops,stop_name,el,Αθαλάσσης - Στρατόπεδο,3330
stops,stop_desc,el,Αθα-Στρ,3330
stops,stop_name,el,Νέο Λιμάνι - Αίθουσα,3906
stops,stop_desc,el,ΝεΛι-Αι,3906
stops,stop_name,el,Λεωφ.Ομόνοιας - Οπτικού Νικολαΐδη,3907
stops,stop_desc,el,Λε-ΟπΝι,3907
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Κοινωνικές Ασφαλίσεις,3910
stops,stop_desc,el,ΦρΡο-ΚοΑσ,3910
stops,stop_name,el,Τζελάλ Μπαγιάρ - Εκκλησία Αγίου Αντωνίου 2,3913
stops,stop_desc,el,ΤζΜπ-ΕκΑΑν,3913
stops,stop_name,el,Σπύρου Αραούζου - Εκκλησία Αγίας Νάπας,3916
stops,stop_desc,el,ΣπΑρ-ΕκΑΝ,3916
stops,stop_name,el,28 Οκτωβρίου - Σωτήρη Μιχαηλίδη,3919
stops,stop_desc,el,28Οκ-ΣωΜι,3919
stops,stop_name,el,28 Οκτωβρίου - Debenhams 2,3922
stops,stop_desc,el,28Οκ-De,3922
stops,stop_name,el,Βασιλέως Γεωργίου Α´ - Αμπελακίων,3928
stops,stop_desc,el,ΒαΓεΑ-Αμ,3928
stops,stop_name,el,Λεωφ. Αμαθούντος - Ξενοδοχείο Hawaii,3944
stops,stop_desc,el,ΛεΑμ-ΞεHa,3944
stops,stop_name,el,Παράδρομος Αμαθούντος - Ξενοδοχείο Grand Resort,3949
stops,stop_desc,el,ΠαΑμ-ΞεGRe,3949
stops,stop_name,el,Βασιλέως Γεωργίου Α´ - Αμερικάνας,3963
stops,stop_desc,el,ΒαΓεΑ-Αμ,3963
stops,stop_name,el,28 Οκτωβρίου - Debenhams 1,3968
stops,stop_desc,el,28Οκ-De,3968
stops,stop_name,el,28 Οκτωβρίου - Ζωολογικός Κήπος,3971
stops,stop_desc,el,28Οκ-ΖωΚη,3971
stops,stop_name,el,Σπύρου Αραούζου - Χώρος Στάθμευσης Μόλου,3974
stops,stop_desc,el,ΣπΑρ-ΧΣτΜ,3974
stops,stop_name,el,Τζελάλ Μπαγιάρ - Εκκλησία Αγίου Αντωνίου 1,3975
stops,stop_desc,el,ΤζΜπ-ΕκΑΑν,3975
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Συνεργατισμού,3978
stops,stop_desc,el,ΦρΡο-Συ,3978
stops,stop_name,el,Λεωφ. Ομόνοιας - Τσιφλικουδιών,3980
stops,stop_desc,el,Λεω-Τσι,3980
stops,stop_name,el,Επισκοπιάνα,4026
stops,stop_desc,el,Επισκοπιαν,4026
stops,stop_name,el,Εκκλησία Αγίου Γεωργίου Χαβούζας 1,4864
stops,stop_desc,el,ΕκΑγΓεΧα,4864
stops,stop_name,el,Εκκλησία Αγίου Γεωργίου Χαβούζας 2,4865
stops,stop_desc,el,ΕκΑγΓεΧα,4865
stops,stop_name,el,Αρχιεπ. Λεοντίου Α´ - Παλαιό Νοσοκομείο,5258
stops,stop_desc,el,ΑρΛεΑ-ΠαΝο,5258
stops,stop_name,el,Λεωφ. Αποστόλου Παύλου - Κυριάκου Νικολάου,5559
stops,stop_desc,el,ΑπΠα-ΚυΝι,5559
stops,stop_name,el,Λεωφ. Κρύου Νερού - Ξενοδοχείο Marina 2,5602
stops,stop_desc,el,ΚΝ-ΞεMa,5602
stops,stop_name,el,Λεωφ. Κρύου Νερού - Ξενοδοχείο Marina 1 ,5603
stops,stop_desc,el,ΚΝ-ΞεMa,5603
stops,stop_name,el,Πρωταρά - Παραλία Βρυσί,5622
stops,stop_desc,el,Πρ-ΠαΒρ,5622
stops,stop_name,el,Σταθμός Πλατείας Παραλιμνίου,5683
stops,stop_desc,el,ΣταΠλατΑμμ,5683
stops,stop_name,el,Μοναστήρι Αγίας Νάπας 1,5847
stops,stop_desc,el,ΠλαΑγιΝαπ,5847
stops,stop_name,el,Μοναστήρι Αγίας Νάπας 2,5848
stops,stop_desc,el,ΠλαΑγιΝαπ,5848
stops,stop_name,el,Λεωφ. Νησί - Καταλύμματα,5849
stops,stop_desc,el,ΛεΝη-Κα,5849
stops,stop_name,el,Λεωφ. Νησί - Γιούρι Γκαγκάριν,5850
stops,stop_desc,el,ΛεΝη-ΓιΓκ,5850
stops,stop_name,el,Λεωφ. Νησί - Ισαάκ και Σολωμού,5853
stops,stop_desc,el,Ν-ΙκΣο,5853
stops,stop_name,el,Λεωφ. Νησί - Βαθειάς Γωνιάς,5854
stops,stop_desc,el,ΛεΝη-ΒαΓω,5854
stops,stop_name,el,Λεωφ. Νησί - Ασπροβούνου,5856
stops,stop_desc,el,ΛεΝη-Ασ,5856
stops,stop_name,el,Παραλία Νήσι Μπέι 1,5858
stops,stop_desc,el,ΠαρNisBay,5858
stops,stop_name,el,Παραλία Νήσι Μπέι 2,5859
stops,stop_desc,el,ΠαρNisBay,5859
stops,stop_name,el,Παραλία Μακρόνησος 2,5862
stops,stop_desc,el,ΠαραλΜακρο,5862
stops,stop_name,el,Αγίας Θέκλας - Υδροπάρκο 1,5867
stops,stop_desc,el,ΥδρΑγιΝαπ,5867
stops,stop_name,el,Αγίας Θέκλας - Υδροπάρκο 2,5901
stops,stop_desc,el,ΥδρΑγιΝαπ,5901
stops,stop_name,el,Δήμητρας,6101
stops,stop_desc,el,Δημητρας,6101
stops,stop_name,el,Παλιό Νοσοκομείο,6102
stops,stop_desc,el,ΠαλιοΝοσοκ,6102
stops,stop_name,el,Φοινικούδες - Μαρίνα Λάρνακας,6104
stops,stop_desc,el,Φο-ΜαΛα,6104
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Αράχοβας,6167
stops,stop_desc,el,ΝκΔεΠα-Αρ,6167
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Καλύμνου,6171
stops,stop_desc,el,ΝκΔεΠα-Κα,6171
stops,stop_name,el,Δημοτική Βιβλιοθήκη 1,6172
stops,stop_desc,el,ΔημοτΒιβλι,6172
stops,stop_name,el,Λεωφ. Λεμεσού - Μακεδονίας 2,6178
stops,stop_desc,el,ΛεΛε-Μα,6178
stops,stop_name,el,Λεωφ. Λεμεσού - Μακεδονίας 1,6179
stops,stop_desc,el,ΛεΛε-Μα,6179
stops,stop_name,el,Λεωφ. Ακροπόλεως - Λεωφ. Αθηνών 2,6279
stops,stop_desc,el,ΛεΑκ-ΛεΑθ,6279
stops,stop_name,el,Λεωφ. Ακροπόλεως - Λεωφ. Αθηνών 1,6280
stops,stop_desc,el,ΛεΑκ-ΛεΑθ,6280
stops,stop_name,el,Λεωφ. Ακροπόλεως - Βιομηχ. Αραδίππου,6284
stops,stop_desc,el,ΛεΑκ-ΒιΑρ,6284
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Αρχιεπ. Μακαρίου Γ´,6285
stops,stop_desc,el,Ελ-ΑρΜαΓ,6285
stops,stop_name,el,Λεωφ. Ελευθερίας - Πετράκη Γιάλλουρου,6286
stops,stop_desc,el,ΛεΕλ-ΠεΓι,6286
stops,stop_name,el,Παγκύπριο Λύκειο,6345
stops,stop_desc,el,ΠαγκυΛυκει,6345
stops,stop_name,el,Λεωφ. Γ. Γρίβα Διγενή - Εκκλησία Αγ. Γεωργίου 1,6367
stops,stop_desc,el,ΓΓΔι-ΕκΑΓε,6367
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Ι. Κονδυλάκη,6370
stops,stop_desc,el,ΝκΔεΠα-ΙΚο,6370
stops,stop_name,el,Δημοτική Βιβλιοθήκη 2,6372
stops,stop_desc,el,ΔημοτΒιβλι,6372
stops,stop_name,el,Λεωφ. Γ. Γρίβα Διγενή - Εκκλησία Αγ. Γεωργίου 2,6393
stops,stop_desc,el,ΓΓΔι-ΕκΑΓε,6393
stops,stop_name,el,Ξενοδοχείο Princess 2,6417
stops,stop_desc,el,ΞενοδPrinc,6417
stops,stop_name,el,Πυροσβεστικός Σταθμός Ορόκλινης 1,6418
stops,stop_desc,el,ΠυρΣταΟρο,6418
stops,stop_name,el,Πυροσβεστικός Σταθμός Ορόκλινης 2,6427
stops,stop_desc,el,ΠυρΣταΟρο,6427
stops,stop_name,el,Ξενοδοχείο Princess 1,6429
stops,stop_desc,el,ΞενοδPrinc,6429
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Φιλιου Τσιγαριδη 2,6497
stops,stop_desc,el,ΑρΜαΓ-ΦιΤσ,6497
stops,stop_name,el,Λεωφ. Αμμοχώστου - Κατίνας Παξινού,6555
stops,stop_desc,el,ΛεΑμ-ΚαΠα,6555
stops,stop_name,el,Λεωφ. Αμμοχώστου - Θέτιδος,6556
stops,stop_desc,el,ΛεΑμ-Θε,6556
stops,stop_name,el,Τάσσου Παπαδόπουλου - Αριστοτέλη Βαλαωρίτη,6595
stops,stop_desc,el,ΤαΠα-ΑρΒα,6595
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Φιλιου Τσιγαριδη 1,6597
stops,stop_desc,el,ΑρΜαΓ-ΦιΤσ,6597
stops,stop_name,el,Τάσσου Παπαδόπουλου - Αντιόπης,6601
stops,stop_desc,el,ΤαΠα-Αν,6601
stops,stop_name,el,Λεωφ. Ακροπόλεως - Lordos - Sandy - Golden Bay,6656
stops,stop_desc,el,Ακ-Lo-S-Go,6656
stops,stop_name,el,Λεωφ. Ακροπόλεως - Ξενοδοχείο Lordos,6665
stops,stop_desc,el,ΛεΑκ-ΞεLo,6665
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Ελλάδος,6869
stops,stop_desc,el,ΛεΕλ-ΛεΕλ,6869
stops,stop_name,el,Σταθμός Λεωφορείων Αλάμπρας,7060
stops,stop_desc,el,ΣταΛεωΑλα,7060
stops,stop_name,el,Στάδιο Στέλιου Κυριακίδη,7073
stops,stop_desc,el,ΣταΣτεΚυρ,7073
stops,stop_name,el,Λεωφ. Δημοκρατίας - Ανδρέα Ευαγόρου,7074
stops,stop_desc,el,ΛεΔη-ΑνΕυ,7074
stops,stop_name,el,Λεωφ. Δημοκρατίας - Θηβών,7078
stops,stop_desc,el,ΛεΔη-Θη,7078
stops,stop_name,el,Λεωφ. Δημοκρατίας - Ανδρέα Θεοδοσίου,7090
stops,stop_desc,el,ΛεΔη-ΑνΘε,7090
stops,stop_name,el,Αρχιεπ. Λεοντίου Α´ - Intercity,7186
stops,stop_desc,el,ΑρΛεΑ-In,7186
stops,stop_name,el,Νεολιθικός Οικισμός Χοιροκοιτίας (ΟΑΣΙΣ) ,7194
stops,stop_desc,el,ΝεοΟικΧοι2,7194
stops,stop_name,el, Φυτωρίου - Ραδιοσταθμός,7336
stops,stop_desc,el, Φυτ-ΡαδΣτ,7336
stops,stop_name,el,ΑΗΚ Πάφου,7525
stops,stop_desc,el,ΑΗΚΠαφου,7525
stops,stop_name,el,Γενικό Νοσοκομείο Λευκωσίας - Intercity,7973
stops,stop_desc,el,ΓεΝοΛευ-IN,7973
stops,stop_name,el,Νέος Κεντρικός Σταθμός Αμμοχώστου,7994
stops,stop_desc,el,ΝΚεΣταΑμμ,7994
stops,stop_name,el,Δημαρχείο Παραλιμνίου,8010
stops,stop_desc,el,ΔημαΠαρ,8010
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985367
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985368
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985369
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985370
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985371
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985372
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985373
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985374
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985375
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985376
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985377
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985378
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985379
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985380
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985381
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985382
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985383
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985384
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985385
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,12985386
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985387
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,12985388
trips,trip_headsign,el,ΠΑΦΟΣ,12985389
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985390
trips,trip_headsign,el,ΠΑΦΟΣ,12985391
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985392
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985393
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985394
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985395
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985396
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985397
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985398
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985399
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985400
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985401
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985402
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985403
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985404
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985405
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985406
trips,trip_headsign,el,ΠΑΦΟΣ,12985407
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,12985408
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985409
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985410
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985411
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985412
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985413
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985414
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985415
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985416
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985417
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985418
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985419
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985420
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985421
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985422
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985423
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985424
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985425
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985426
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985427
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985428
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985429
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985430
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985431
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985432
trips,trip_headsign,el,ΠΑΦΟΣ,12985433
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985434
trips,trip_headsign,el,ΠΑΦΟΣ,12985435
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985436
trips,trip_headsign,el,ΠΑΦΟΣ,12985437
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985438
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985439
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985440
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985441
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985442
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985443
trips,trip_headsign,el,ΠΑΦΟΣ,12985444
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985445
trips,trip_headsign,el,ΠΑΦΟΣ,12985446
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985447
trips,trip_headsign,el,ΠΑΦΟΣ,12985448
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985449
trips,trip_headsign,el,ΠΑΦΟΣ,12985450
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985451
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985452
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985453
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985454
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985455
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985456
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985457
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985458
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985459
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,12985460
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,12985461
trips,trip_headsign,el,ΠΑΦΟΣ,12985462
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985463
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985464
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985465
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985466
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985467
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985468
trips,trip_headsign,el,ΠΑΦΟΣ,12985469
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985470
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,12985471
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,12985472
